contrast 0,contrast 45,contrast 90,contrast 135,dissimilarity 0,dissimilarity 45,dissimilarity 90,dissimilarity 135,homogeneity 0,homogeneity 45,homogeneity 90,homogeneity 135,asm 0,asm 45,asm 90,asm 135,energy 0,energy 45,energy 90,energy 135,corelation 0,corelation 45,corelation 90,corelation 135,label
11190.344720891844,11204.390073164894,11259.517588842022,11200.597929280355,87.80639668855007,87.76404096023096,88.1539019826039,87.75216755210758,0.003981861073177745,0.003289843049585055,0.0033048022248739254,0.003128242054648609,1.7859731573895768e-05,1.7621782048804096e-05,1.7880193269763957e-05,1.763088498355616e-05,0.004226077563639334,0.004197830636031436,0.004228497755676826,0.004198914738781458,-0.08102289109733003,-0.0748809535384713,-0.08843313092063075,-0.07479161370874401,Knight
12005.816261708049,11919.775288381958,12126.720326204313,11975.834161423789,92.57134567050703,92.14931115688535,93.21597109097554,92.43434658968629,-0.0018714133159459612,-0.002591622958147333,-0.0010321266660183273,-0.0022986855943240778,2.1840513654382785e-05,2.1403931039814152e-05,2.262778479312603e-05,2.1725137155635695e-05,0.004673383533841705,0.004626438267156944,0.00475686711955737,0.004661023187631198,-0.12850380308623174,-0.11929189804783667,-0.1465447369240358,-0.12292998537039239,Knight
11048.922862337084,11088.9056730529,11052.150303985414,11062.919247758351,86.9904911907,87.03956003515968,86.99713171953684,86.95782804445533,0.00613695482507637,0.005547347550060745,0.006006972075226629,0.005538594083712647,1.7610854648733165e-05,1.7394688173738345e-05,1.7634267834072403e-05,1.7436244207945624e-05,0.004196528880960212,0.004170693967883324,0.004199317543848334,0.004175672904807754,-0.06271390379838719,-0.05893933346466531,-0.06289371554485375,-0.0580484526013058,Knight
10898.534445921247,10906.887102577162,10898.313900342715,10902.074253732366,85.41016618045202,85.46598951560406,85.43112817403815,85.44366279351419,0.01086871503442621,0.010486004701122787,0.010583622100091896,0.010616808025856466,1.571574068853075e-05,1.5738850450189083e-05,1.5753214856553234e-05,1.573963297002025e-05,0.003964308349325358,0.003967222006667774,0.003969031979784647,0.003967320628588046,-0.004572069279263695,-0.005918518533312994,-0.0052202040427738764,-0.005453232548119889,Knight
11007.436051387285,11006.58715793673,10997.932993335739,11012.00318657442,86.32976778178315,86.26303981988096,86.26806741502757,86.29867499670138,0.007792539008269595,0.0077538255862416115,0.00787473979130258,0.007706567973751368,1.6607185566377e-05,1.6497600766532094e-05,1.657649995524286e-05,1.6508328604084558e-05,0.004075191476038519,0.004061723866356759,0.004071424806531844,0.004063044253276668,-0.037841500541595144,-0.03444983699815882,-0.03582767974718084,-0.03566805908587,Knight
10911.609948714635,10912.908622994182,10906.206403497654,10911.36541314398,85.46030651815819,85.46796652791889,85.44727370989166,85.45781606793753,0.010594060009123295,0.01059224159242091,0.010635342192659207,0.010625547446892768,1.5780463298549432e-05,1.577656594570785e-05,1.5806644251821536e-05,1.5771731435517834e-05,0.003972463127399603,0.003971972550976133,0.0039757570664996035,0.0039713639263504715,-0.006249408570084303,-0.006457867426190504,-0.006169481283815827,-0.006086455123681036,Knight
12292.560677271544,12582.273756354589,12927.616639938646,12492.23833578937,95.2974617295179,97.25929455775302,99.3064355503109,96.65837255336889,-0.011298494458941348,-0.011696421036709101,-0.009478136516164332,-0.011778208502499353,2.3652999922575333e-05,2.4989923864635355e-05,2.649579541352239e-05,2.4653136228879305e-05,0.004863434992119801,0.004998992284914566,0.005147406668752955,0.004965192466448738,-0.13865309977983775,-0.18552232358440493,-0.24224416193186762,-0.18069808552962566,Knight
11300.63220915841,11273.501358759899,11308.507268860089,11288.15690867444,88.2751134586393,88.03435045961841,88.34767512962144,88.15114481582535,0.0037361785896588636,0.003606458797561856,0.004389826452708876,0.003740482687845324,1.800025497675198e-05,1.7779823904240385e-05,1.812130332885555e-05,1.787944032395098e-05,0.004242670736311266,0.0042166128473266765,0.00425691241733437,0.004228408722433415,-0.09449248202789473,-0.08351381135655123,-0.09893911618873523,-0.08870707068066128,Knight
11999.461955827604,11935.594416007503,12047.7880391575,11891.942265368292,92.6503634323644,92.31158075061921,92.86896093980755,92.078351461894,-0.0003710315150896095,-0.0014406630967362948,-0.0005448899668881361,-0.0018184150056252118,2.0904976833549082e-05,2.067920809859014e-05,2.1024952584642413e-05,2.0536412552862584e-05,0.004572196062457195,0.004547439730066815,0.004585297436878268,0.004531711878844747,-0.05877995887357946,-0.05548076082480067,-0.06193946404092027,-0.052397430116889056,Knight
10985.720300405044,11009.99985080473,11002.563538474304,11012.03417290479,86.26087516497797,86.28949492715986,86.30763613673251,86.31282387291017,0.007697740647128535,0.007620201880946974,0.007678017986139981,0.007636211523594547,1.667163143512525e-05,1.6518784956411655e-05,1.664519267703239e-05,1.654727095358064e-05,0.004083090916833135,0.004064330812865957,0.004079852041071146,0.004067833692960006,-0.03737325026632466,-0.03572180805256334,-0.037548557107422595,-0.036634374649380706,Knight
10902.07893024581,10914.444031532918,10911.576916436747,10914.072452685949,85.4585382818705,85.49801953065088,85.487953416581,85.4933587062627,0.01047310045506624,0.010376471364945431,0.010354459417142272,0.01036260539168048,1.578009696876241e-05,1.574303268566758e-05,1.575127806193477e-05,1.5726356880936653e-05,0.003972417018486656,0.003967749070400947,0.0039687879839989905,0.003965647094855599,-0.007817136526197244,-0.0084800226001661,-0.008275352507601674,-0.008288994515861901,Knight
10936.772040115222,10960.720953557891,10958.71982246934,10966.758980819337,85.89837715423681,86.0028511251296,86.02866702994909,86.01574705456345,0.007707665374706384,0.007714726743606012,0.007898276444440515,0.007732805954403537,1.634069965563529e-05,1.638047028801756e-05,1.6477585482818126e-05,1.634692260538298e-05,0.0040423631276315704,0.00404727936866453,0.004059259228334417,0.004043132771179173,-0.024085167768534192,-0.02647465022101979,-0.027837118599620504,-0.026342639115905953,Knight
10950.985414327419,10970.233558888343,10986.540264794876,10984.26427778115,86.09396296392985,86.07504360002996,86.14496516882679,86.1212033397212,0.007497221622418258,0.00759123941170091,0.007551250366908066,0.00751312126087503,1.6622129890164638e-05,1.6413038121520396e-05,1.643806490553049e-05,1.6404689957742402e-05,0.0040770246369337335,0.004051300793759999,0.00405438835159269,0.004050270356129626,-0.03192319597058705,-0.0291500350360528,-0.03072782469959916,-0.02975378424736454,Knight
10979.198061060786,10981.929558845992,10954.661210621565,10980.976763996849,86.116173192333,86.09942359512529,86.01430473718356,86.1026806778134,0.008702289653620564,0.008658008486774792,0.00877561414962509,0.008663110256814372,1.638406522372121e-05,1.6314915519867755e-05,1.637464741546948e-05,1.6320792322914865e-05,0.00404772346186362,0.004039172628134103,0.004046559948335065,0.004039900038728046,-0.03015996389752195,-0.028724635630571677,-0.02766977318510078,-0.02903221956477683,Knight
12279.368795144808,12249.418996832823,12312.870696142596,12267.847455186948,94.45867475705772,94.18318011644608,94.22710702576857,94.30911683804186,-0.001718203568957639,-0.0031385954219045374,-0.0014552424732740918,-0.0028341374764095256,2.1180664469830216e-05,2.1018555450738272e-05,2.1352158816746322e-05,2.1085089286118665e-05,0.004602245589908281,0.004584599813586598,0.0046208396224870565,0.004591850311815343,-0.04706595609761331,-0.04720644833753131,-0.047343843196805055,-0.047983630943246154,Knight
12286.32235581956,12237.999627687708,12469.795039845782,12202.869062129237,95.21558063402368,94.79259594324508,96.21122477300669,94.60774236437445,-0.012186580591254038,-0.011200332793775044,-0.00834403502650122,-0.011768787624551925,2.3172688726703904e-05,2.2845073644013826e-05,2.3890373821722915e-05,2.2803055973149067e-05,0.004813801899403828,0.004779652042148448,0.004887778004545922,0.004775254545377562,-0.17530491493160347,-0.15476327739840784,-0.18284978331193774,-0.14877909225010605,Knight
11363.418881580865,11357.265092445452,11395.097415257036,11370.012815454176,88.97940410054946,88.89699903787442,89.31904431787666,88.98207353618,0.0016979783756994968,0.0012171923854084896,0.0019803192615455026,0.0013111934788551127,1.8753189536041157e-05,1.8614545206928186e-05,1.9239923659870922e-05,1.8727458585318918e-05,0.004330495299159342,0.004314457695577532,0.004386333737857953,0.0043275233777899935,-0.11019835579715599,-0.105741518033164,-0.13086785991934552,-0.10908714947136154,Knight
11520.451743604877,11547.39676260162,11591.769889928693,11488.192366468937,89.76714426282346,89.91984075854975,90.29586931558707,89.51884872681778,0.002314164033821631,0.001974984452061931,0.0025197910432629665,0.0014455504075656354,1.917982125717867e-05,1.921991458997682e-05,1.9637186497705986e-05,1.8883846717758348e-05,0.004379477281272123,0.004384052302376971,0.0044313865209103555,0.004345554822776759,-0.13793274226051938,-0.1392620350675158,-0.1600610471066727,-0.12235539876971951,Knight
11072.008249066992,11055.873736876776,11061.576298376882,11064.623360229503,86.67863813330133,86.4839066029205,86.56726097921822,86.56310134677413,0.007519313571623365,0.007288472065755754,0.007376024883086622,0.007362850200545504,1.687305575671299e-05,1.6587663343062485e-05,1.6692097613211678e-05,1.667597969760409e-05,0.004107682528715308,0.004072795519426735,0.004085596359555319,0.004083623354033044,-0.047710205763681963,-0.039387650611651684,-0.04325263423030197,-0.04252822959397263,Knight
12055.704092399505,12080.005921046706,12275.475192413376,12041.565284217873,93.3604147301647,93.60946530842409,94.7677670697113,93.30008461677986,-0.00689812980085831,-0.00803031839471832,-0.006648096589569128,-0.008476189236031684,2.1846732575489885e-05,2.1937409166877213e-05,2.2747648392786966e-05,2.1656712448968918e-05,0.004674048841795503,0.0046837388021619235,0.004769449485295653,0.004653677303914499,-0.0791224011883328,-0.08081906550010629,-0.09438887064446123,-0.07794151939017174,Knight
10940.912425663726,10957.11789581177,10950.3385831955,10961.718113966852,85.53900761891153,85.63371380697616,85.58090950395055,85.66436404400551,0.010544715777726265,0.010212503185538931,0.010463514985240252,0.010146434890163628,1.592296798440839e-05,1.595968606745638e-05,1.5985713264829263e-05,1.5940296327429893e-05,0.003990359380357663,0.003994957580182345,0.003998213759271665,0.003992530065939377,-0.005409081460691009,-0.006547226870438772,-0.006549828406343992,-0.006692674247090171,Knight
11608.66216199215,11617.034854372316,11740.328918627685,11622.24150170499,90.23955659002598,90.30694487042331,91.07741309233151,90.34864596573703,-0.0040055299866043875,-0.0025191405082499413,-0.0012863274638325783,-0.003435439101171418,1.9882546684462738e-05,2.0090667751063772e-05,2.0917372815387967e-05,2.0071086572491707e-05,0.004458984938801962,0.004482261455009488,0.00457355144448906,0.004480076625738862,-0.09279140627826214,-0.08854112807611002,-0.10287843942102204,-0.08959492614603808,Knight
11099.99895020543,11100.07272228424,11077.819166172583,11101.421172008388,86.93697747708111,86.79005682324,86.70925586973348,86.81801784168606,0.0072541620794937915,0.007116981734706391,0.007178054980935559,0.0071132661915220404,1.715887522963443e-05,1.687306366812196e-05,1.6880752524047953e-05,1.6898018178603665e-05,0.004142327272154438,0.004107683491716707,0.004108619296557902,0.004110719910016209,-0.05834597591802768,-0.04941740013974664,-0.048055691688078876,-0.05097537058534463,Knight
11003.557251674893,11003.13029033477,10989.949925423463,11011.040029162416,86.14704244345974,86.09819357647459,86.09382182568329,86.13693182562716,0.008771547239049887,0.008677532856153745,0.00867770295654614,0.0086174578830105,1.6344522260718458e-05,1.6234624795897525e-05,1.632710077761411e-05,1.6248781497969535e-05,0.004042835918104822,0.00402922136347676,0.004040680731957687,0.004030977734739989,-0.030044818480006064,-0.027463924645629374,-0.028902566381893098,-0.028559499071661592,Knight
12145.08031953151,12128.151468556181,12319.933731871373,12029.844827612404,94.21311092785191,94.04562877948838,95.11049966560871,93.33107628991529,-0.010942948457119635,-0.010320548141108905,-0.00726653423459331,-0.01031403932538338,2.284561693331285e-05,2.2652199929780464e-05,2.3604655259007705e-05,2.2247284893208246e-05,0.004779708875372312,0.0047594327319314495,0.004858462231921506,0.0047167027565035565,-0.16312744016870984,-0.15042635516383893,-0.17545332304045322,-0.1340636794853323,Knight
12583.65437528262,12667.637387654408,12828.50719228424,12598.050495560716,97.08890805105898,97.50587567590753,98.25966997955624,97.13934259619924,-0.006756193403363363,-0.01133166623042846,-0.00883345464881725,-0.010884869095983598,2.439697663955416e-05,2.4257857474253347e-05,2.5125228037047488e-05,2.4136467321904434e-05,0.00493932957389504,0.004925226641917441,0.005012507160797627,0.004912887880046158,-0.16631952938908826,-0.1652804676557285,-0.19077678113272215,-0.15761145129907134,Knight
11247.23254458787,11318.297510887127,11388.48574303892,11322.914834909878,87.97227680877448,88.33556312506501,88.79300089530979,88.300113535012,0.0017952965118632513,0.001374946264586573,0.0017062963458621403,0.0014160087127546735,1.8711980494433265e-05,1.880031814726189e-05,1.9321696947881338e-05,1.8652679958625097e-05,0.004325734676841989,0.004335933365177778,0.00439564522543407,0.004318874848687457,-0.07358782254431928,-0.07909603614866169,-0.0938619201474689,-0.07688997247447973,Knight
10941.224084915808,10954.032514996572,10931.617644147518,10957.458653032685,85.963216098061,85.96397953502051,85.92136744550024,86.00096926109009,0.008202095922767482,0.008468234835126464,0.00857161384603412,0.008442807157460812,1.6382714251819632e-05,1.6270663162092587e-05,1.6392572026499134e-05,1.632473575384885e-05,0.004047556577963999,0.004033691009744374,0.00404877413873621,0.004040388069709251,-0.027379291906679877,-0.026023088472759633,-0.026779959353551354,-0.027616489797700636,Knight
11737.501892215874,11744.979455192115,11805.202009373194,11739.205945542348,91.11345807769769,91.06558550938398,91.27170163139914,91.04610300930953,-0.0015803939942056003,-0.002180180550130546,-0.0017700333848349743,-0.0019550372759347535,2.095408893097006e-05,2.076825261211394e-05,2.116613560041347e-05,2.0715982947722468e-05,0.004577563645758523,0.004557219833639139,0.00460066686475053,0.004551481401447496,-0.128905391478069,-0.12209820504367204,-0.13370294361920712,-0.11907489303486087,Knight
10952.242204740036,10959.193616420102,10941.272825723145,10957.440184122606,85.78792179848297,85.79567662000296,85.73999441443094,85.78041308850023,0.009664231306624407,0.009578946932539715,0.009567691288440972,0.00954211799838392,1.6044666529262448e-05,1.6017971377993015e-05,1.60552012771068e-05,1.599713472544783e-05,0.004005579424910016,0.004002245791801525,0.004006894218357504,0.003999641824644781,-0.01796175503093929,-0.01756978008941077,-0.016734179975455704,-0.01692031682152137,Knight
11127.086836082526,11127.50591713309,11150.36488599727,11127.869510048191,86.78420478366617,86.80329105642129,86.94449828509937,86.80090261035396,0.006036903252153432,0.005989967721269913,0.006566871616703402,0.0060169745275191165,1.6940738902951144e-05,1.709297527339523e-05,1.725117281377811e-05,1.7094320868206567e-05,0.00411591288816359,0.004134365159658158,0.004153453119246455,0.0041345278893976,-0.03308585934995617,-0.03388605282436723,-0.038545963331657516,-0.03373956432126381,Knight
11483.892586959826,11524.699553159968,11567.67400790542,11524.486973980127,89.03022941222943,89.28294962570538,89.28292572756305,89.26529514238565,0.005649911097217438,0.006258856660135091,0.007780054673014342,0.006327945671269355,1.8405373423157543e-05,1.8585707179178273e-05,1.900280232300035e-05,1.8567069900433068e-05,0.004290148415050177,0.004311114377881695,0.0043592203801827165,0.004308952297303031,-0.023521577326713963,-0.025121855271072822,-0.024292216918213233,-0.02502968986758816,Pawn
11380.17755950598,11362.509593064251,11424.902782677513,11370.899694843609,88.4726250396752,88.4594413141881,88.86003570794465,88.49852508630383,0.0085120747323028,0.004966562267794322,0.003977061023205027,0.004984759829534615,1.7938932235836513e-05,1.7830225959701657e-05,1.800030495663438e-05,1.7830840908339733e-05,0.004235437667565952,0.0042225852223136545,0.004242676626451088,0.004222658038290542,-0.031071622903006156,-0.027176944935025347,-0.029601659712328008,-0.027982067853130923,Pawn
11149.030588597976,11124.47319531308,11119.840885964612,11120.414811217106,87.40220554512868,87.12690417351683,87.09407924384107,87.10155037400841,0.005618095386816211,0.005302407439544888,0.00527343557339141,0.005360435129347714,1.7562718025300616e-05,1.7275182891503242e-05,1.7235294846089547e-05,1.725930284919784e-05,0.0041907896660773394,0.004156342489678063,0.004151541261518371,0.004154431711943024,-0.07148477834360839,-0.059462389580286205,-0.05871562662912843,-0.05878182237910553,Pawn
11063.146226267354,11071.862249989606,11066.195359328392,11074.218311090728,86.76992326002213,86.8162327191887,86.96018996856554,86.84051487920888,0.005590455356713261,0.005400709789360166,0.005626348253081287,0.005327596847532489,1.7043103811535705e-05,1.7079979589299085e-05,1.7417485183979272e-05,1.7081206734641465e-05,0.004128329421392594,0.004132793194596009,0.004173426072662516,0.004132941656331658,-0.05141482338880927,-0.0517015149660574,-0.05976264945372196,-0.052473457858729804,Pawn
10900.63620980507,10900.719949920562,10897.169434776268,10900.803171287831,85.34907279859473,85.35640562248398,85.34458661977214,85.35681175551736,0.011056036111459683,0.01094664789274124,0.01094393289736967,0.010945850236745847,1.5570863505866818e-05,1.5581008548178365e-05,1.5591810741178433e-05,1.55811329111376e-05,0.003945993348431649,0.003947278625607567,0.0039486466974367855,0.003947294378575989,-0.002518613700813018,-0.002784417251637329,-0.002565875235755298,-0.0027945137525314735,Pawn
11921.437978277927,11910.241505492888,12076.26306976225,11893.496103434234,92.59446258969787,92.50871247484417,93.40479078028892,92.30073271478932,-0.009399169390500216,-0.008911420161134035,-0.006889108105704335,-0.009305823522696927,2.1534428048060034e-05,2.1441509989031532e-05,2.2246799503518375e-05,2.1352267166510874e-05,0.00464052023463534,0.00463049781222619,0.00471665130187916,0.004620851346506493,-0.13429180613692346,-0.12330341362274057,-0.1451512673994865,-0.11995296250087392,Pawn
10902.504365522398,10909.985279404826,10911.362850323349,10908.672853097047,85.33283840348955,85.3560551296192,85.35880671855452,85.35186037849407,0.011243106414754204,0.011222435028781633,0.011219333226709692,0.011229395520842697,1.551923373559304e-05,1.5496185831064623e-05,1.5485982314349286e-05,1.5495434850010722e-05,0.003939445866564616,0.003936519507263317,0.003935223286466638,0.003936424119681557,-0.0018882974575849915,-0.0022733915167214296,-0.002269483040231007,-0.002200392985298035,Pawn
11695.788094940328,11765.758387114696,11928.72668493067,11747.295528208648,91.01717364445,91.42365183667022,92.3716689394269,91.28933343837303,-0.006616451486535787,-0.005426359298944721,-0.003065838256683842,-0.005524175471389591,2.0382631328492887e-05,2.06444051964629e-05,2.1420373930981765e-05,2.0523627453277825e-05,0.004514712762567834,0.004543611470676482,0.004628214983228606,0.0045303010334058185,-0.1289173775601855,-0.12555485970581598,-0.1514574837337714,-0.12052229663972895,Pawn
11370.248131310733,11333.90815604069,11359.905332412589,11330.738454861066,88.73918990754377,88.47915140454441,88.73010183588181,88.46658120956216,0.004054327440748836,0.0035300955465095694,0.0037883443055656443,0.003436274134753454,1.8235334694813498e-05,1.8089663679068095e-05,1.8392152686364657e-05,1.8092825060541798e-05,0.004270285083552794,0.004253194526361108,0.004288607313145452,0.0042535661580069255,-0.10537504790254656,-0.09493109229344505,-0.10738091282326488,-0.09499746929947143,Pawn
10908.30809460485,10908.387569825652,10906.604298980934,10912.206471766081,85.42870131428619,85.42625364298121,85.41889359992992,85.43818610979025,0.010757031809323319,0.010729038405131949,0.010791200520429993,0.010737982997806782,1.5646027509466085e-05,1.5641711324563272e-05,1.565328509716575e-05,1.5635535056961697e-05,0.0039555059738883075,0.003954960344246611,0.003956423270728974,0.003954179441674555,-0.005797990011438021,-0.005640431658569231,-0.005485956139149839,-0.005855622678438886,Pawn
10923.089808330444,10923.412626325682,10919.566393067582,10924.68394218007,85.46522493864784,85.44834760912225,85.4479652482439,85.45849069368174,0.010666214687693245,0.010673737916593548,0.010651612371103179,0.01065714471265213,1.5642778953956026e-05,1.559836357110273e-05,1.5630256691369916e-05,1.560697479393124e-05,0.003955095315407206,0.0039494763666975815,0.003953511944002435,0.003950566389004397,-0.006154017692826535,-0.005302598405328304,-0.005659208468266817,-0.005666591928551091,Pawn
11020.01598668261,11005.187914968077,11001.715603433257,11017.747521200985,86.37776228316993,86.26707484664946,86.31861630997993,86.35349636666601,0.0074364618038990455,0.007840740299764499,0.0075358119176411375,0.007666071128973554,1.666628547748299e-05,1.657409407894007e-05,1.6660744734940048e-05,1.6619505902460977e-05,0.004082436218421911,0.00407112933704397,0.004081757554649719,0.004076702822436408,-0.03741109680971592,-0.033181836770197266,-0.036185073358781426,-0.03591945263011811,Pawn
11205.228914420617,11157.301401907514,11170.405309946045,11162.417369670038,87.68283818954067,87.31432295490437,87.45734574080059,87.35454375857466,0.005595669511665867,0.005051781142145848,0.005369633617379873,0.004938992432465252,1.763556183971357e-05,1.734061515950779e-05,1.7539929728583972e-05,1.735887033286116e-05,0.004199471614347878,0.004164206426140254,0.004188069928807776,0.004166397764599674,-0.07183455633514471,-0.05935062998640252,-0.06624209784729293,-0.06040412831889607,Pawn
12048.776460493697,11990.672773099303,12139.376981545009,11977.665394524398,93.12422674908008,92.81062005958785,93.53823512510594,92.72797439788336,0.001175209239506741,-0.0017095098489112817,0.00014822350764204212,-0.0009014515399384107,2.190184085773585e-05,2.16511747161553e-05,2.2275021897047238e-05,2.1632017764794947e-05,0.0046799402621973555,0.004653082281257801,0.0047196421365445955,0.004651023302972685,-0.08398174425967277,-0.0795510937335892,-0.09283013376761477,-0.07969976468850357,Pawn
11013.408133064102,11023.644229130887,11007.315200114072,11008.48639005952,86.2454317293619,86.23520627845129,86.19634275324046,86.16431674914459,0.008157126011636623,0.008134348198268557,0.008247176504178406,0.008188217785168973,1.6597293588552944e-05,1.6518239454813434e-05,1.660331748036658e-05,1.6479472285826247e-05,0.004073977612672037,0.004064263703896861,0.004074716858919965,0.004059491628988321,-0.033781956227361326,-0.03152871376431563,-0.03168462288896882,-0.029619019576663276,Pawn
11160.050092688223,11142.068825092074,11156.765695373178,11144.627830551894,86.99931226009626,86.90863263432219,87.00243481775813,86.9241899351698,0.004339700431271333,0.004318078233992197,0.004318770598409207,0.0038378752421644804,1.7309885669098695e-05,1.7222145591340855e-05,1.7316070771237125e-05,1.704980980986388e-05,0.004160515072571988,0.004149957299941874,0.004161258315850762,0.004129141534249447,-0.041952029657897794,-0.038049148985351756,-0.04187903443730847,-0.03860890569040402,Pawn
10990.920335928071,11011.3386740382,11019.74834213437,11022.811639444328,86.24320480458273,86.29949489344764,86.37259057772644,86.32759524186187,0.007845665575309364,0.0075292352559155895,0.007660201990765392,0.0076094912090892645,1.6605014029363735e-05,1.6504963546187957e-05,1.652384206300448e-05,1.646624547409547e-05,0.004074925033588193,0.004062630126677539,0.004064952898005644,0.00405786218027368,-0.03483503600817022,-0.03508817024597405,-0.038121034860638336,-0.035211944116890555,Pawn
10898.946589537145,10899.050183741232,10900.194790501126,10899.050183741232,85.30916122460297,85.31071914797016,85.31068045961415,85.31071914797016,0.011444420849613996,0.011406697520336085,0.011440666056726534,0.011406697520336085,1.547600092838868e-05,1.547601125873266e-05,1.5482287977497648e-05,1.547601125873266e-05,0.003933954871168285,0.003933956184139912,0.003934753864919336,0.003933956184139912,-0.0009852437277162055,-0.00102837045580278,-0.000938277721277724,-0.00102837045580278,Pawn
10898.900269166219,10901.618666706785,10897.946813940776,10901.304747047123,85.32803953120022,85.34055330996647,85.32447310952963,85.33832443484509,0.011306963520553874,0.011284080824692086,0.011337128796270104,0.011287377030661861,1.5522108772960194e-05,1.5521229164135164e-05,1.5526788586159555e-05,1.5519911009328957e-05,0.003939810753444916,0.003939699121016117,0.003940404622137117,0.003939531826160179,-0.00195111593988789,-0.002275648763107171,-0.00187804899685264,-0.0022046690512058185,Pawn
11005.675291435957,11018.510059869022,10987.701367366883,11016.03285995543,86.21967857842627,86.24057311248842,86.16648552968647,86.23002093087112,0.008269691741667785,0.008284327503040952,0.008323398874169852,0.008341884207855983,1.6470591301887526e-05,1.6393811234232666e-05,1.6524860574834934e-05,1.6393825747023012e-05,0.004058397627375554,0.004048927170774088,0.004065078175734747,0.004048928962950945,-0.03321969096957837,-0.032744831616974265,-0.03277572781339594,-0.03240134548553993,Pawn
10981.201655687191,10993.193044604232,10991.070951310534,10993.467362591677,85.76652171715386,85.83521464657866,85.82853604858111,85.83711496939392,0.010112936323916216,0.010199930866997482,0.010246501394868216,0.010160765886866773,1.6188648728278902e-05,1.631371144442058e-05,1.633317863951771e-05,1.631080101670604e-05,0.004023511989329583,0.004039023575620793,0.00404143274588576,0.004038663271022485,-0.005889999693953118,-0.0062650779598123875,-0.006160825924682336,-0.006331920721512407,Pawn
11442.625846088224,11406.627740368367,11464.78930047042,11406.013871648607,88.86731290019674,88.69200809637377,89.03298444689878,88.69120835152108,0.0014171937418878413,0.0010441125296646407,0.0011294014196254023,0.0011686516653904048,1.93963357041201e-05,1.89295086169342e-05,1.9283354793368524e-05,1.8901877003443954e-05,0.0044041271217030165,0.004350805513572653,0.004391281680030162,0.004347628894402552,-0.08281559151481796,-0.07858155767333608,-0.09131958078781896,-0.07820511972618167,Pawn
10929.331593127568,10929.056747060327,10928.904053356733,10929.056747060327,85.37863757896646,85.3773062989886,85.37654887763055,85.3773062989886,0.011718037541925966,0.011716965002023344,0.011716935277024727,0.011716965002023344,1.5375869897680965e-05,1.5369173550627182e-05,1.536624192405215e-05,1.5369173550627182e-05,0.003921207709071398,0.003920353753250743,0.0039199798371996955,0.003920353753250743,-0.0013030443382032854,-0.0012461953890012469,-0.0012143237114659374,-0.0012461953890012469,Pawn
10985.423806765973,11010.667341964732,11003.479771321883,11002.34422488438,86.04947050015997,86.12294111863261,86.10775167240897,86.07044895846376,0.008738363685720472,0.008614558730904004,0.008630292787483304,0.008657869854431547,1.6361413599218694e-05,1.630213905999985e-05,1.636405858053969e-05,1.6296361052716758e-05,0.004044924424413724,0.004037590749444506,0.0040452513618488145,0.004036875159416842,-0.027798817096101026,-0.028335792998227055,-0.028445452920255614,-0.026479293328552103,Pawn
11608.468556657492,11651.902804841024,11810.500747192416,11656.854524879907,90.25257628744275,90.55489114296176,91.5305472219859,90.58292437186918,-0.00196472587081466,-0.0017895251772283057,-0.00041685286139047647,-0.0019600217048406777,1.9584210793414337e-05,1.976884759011598e-05,2.0588554520329628e-05,1.9805136937791297e-05,0.004425405155848935,0.00444621722255177,0.004537461241744069,0.0044502962752822756,-0.1315969340552126,-0.13728603197524064,-0.17689352901656313,-0.13939097072450318,Pawn
11859.87203436769,11891.739843208366,12082.014546255183,11886.697950637546,92.22852515598083,92.20983672173764,93.3056074223127,92.19936454459382,-0.0029491757861290443,-0.00400107710609803,-0.0032721621233607217,-0.003918775621095128,2.1425293097810507e-05,2.095337248310683e-05,2.1515947480550557e-05,2.0992763164141042e-05,0.0046287463851252975,0.004577485388628437,0.004638528590032679,0.004581786023390992,-0.14887902285399504,-0.14445285602318605,-0.17885365375406106,-0.1458707944318324,Pawn
11026.474938448691,11041.401531624646,11025.492204498922,11043.670521611875,86.55248016967789,86.58204041127544,86.61332090487169,86.59987513448942,0.00656855830523218,0.006498262742288717,0.0065261797910432595,0.0064644506320318245,1.693369103827958e-05,1.6842877829986638e-05,1.704154745722048e-05,1.6847793182450798e-05,0.004115056626375824,0.004104007532886196,0.004128140920223107,0.004104606337086518,-0.04656109711385675,-0.04577579962796358,-0.04962176436093429,-0.046385862738385,Pawn
10930.766800378124,10958.347451607373,10935.689858144839,10956.513399469153,85.79292822668229,85.8819288293899,85.81508119154765,85.87633257866091,0.008980571565266458,0.009000640311223728,0.009091317014404104,0.00895325787171174,1.618869453765492e-05,1.6127380666343675e-05,1.6195625555331578e-05,1.611648807099531e-05,0.004023517682035823,0.004015891017737369,0.004024378903052194,0.0040145346020423476,-0.02084585595390299,-0.02228553452888184,-0.021439814012932285,-0.02209954636528396,Pawn
11019.832356811003,11012.765274822024,11036.691209610386,11023.72040092617,86.0769153307355,86.015953752807,86.17282192827317,86.09521505757944,0.008234465360286106,0.008233307832945954,0.00805591026216495,0.007901786053610523,1.6275477883707743e-05,1.617457707702779e-05,1.6244947153553303e-05,1.6189559997396745e-05,0.0040342877789899595,0.004021762931480147,0.004030502096954336,0.00402362523073369,-0.009905352444858389,-0.009035219326929581,-0.01069739994857208,-0.009494482833798347,Pawn
